time,I
14.933333333333334,119.96673177083333
14.966666666666667,119.95680989583333
15.0,120.02321940104167
15.033333333333333,119.88673502604166
15.066666666666666,119.986689453125
15.1,119.89784830729167
15.133333333333333,119.99301106770834
15.166666666666666,119.83975911458333
15.2,119.77706705729166
15.233333333333333,119.69765625
15.266666666666667,119.74023763020833
15.3,118.822578125
15.333333333333334,118.78819010416667
15.366666666666667,118.729658203125
15.4,118.89959635416666
15.433333333333334,118.833203125
15.466666666666667,118.93549479166667
15.5,118.8484375
15.533333333333333,118.93157877604166
15.566666666666666,118.8656640625
15.6,118.952021484375
15.633333333333333,118.69558919270834
15.666666666666666,118.6899609375
15.7,118.54156575520834
15.733333333333333,118.59736328125
15.766666666666667,118.46313151041667
15.8,118.51740234375
15.833333333333334,118.44971354166667
15.866666666666667,118.553408203125
15.9,118.45134114583334
15.933333333333334,118.53472330729167
15.966666666666667,118.39977213541667
16.0,118.50857747395834
16.033333333333335,118.40586263020833
16.066666666666666,118.510068359375
16.1,118.41937174479166
16.133333333333333,118.52765625
16.166666666666668,118.458759765625
16.2,118.56061197916667
16.233333333333334,118.44265625
16.266666666666666,118.548544921875
16.3,118.41573567708333
16.333333333333332,118.49962890625
16.366666666666667,118.39272135416667
16.4,118.42372721354167
16.433333333333334,118.36578125
16.466666666666665,118.515712890625
16.5,118.44037434895833
16.533333333333335,118.551494140625
16.566666666666666,118.47964192708334
16.6,118.58701497395833
16.633333333333333,118.49544270833333
16.666666666666668,118.57778971354166
16.7,118.477890625
16.733333333333334,118.55935872395834
16.766666666666666,118.441748046875
16.8,118.44862955729167
16.833333333333332,118.385517578125
16.866666666666667,118.49461588541666
16.9,118.402373046875
16.933333333333334,118.48495768229166
16.966666666666665,118.3830078125
17.0,118.373671875
17.033333333333335,118.24175130208333
17.066666666666666,118.30293294270834
17.1,118.18918619791667
17.133333333333333,118.23900065104166
17.166666666666668,118.13699869791667
17.2,118.17438802083333
17.233333333333334,118.12167317708334
17.266666666666666,118.21180338541667
17.3,118.119404296875
17.333333333333332,118.19746744791667
17.366666666666667,118.09771484375
17.4,118.17514322916666
17.433333333333334,118.07861653645833
17.466666666666665,118.17068359375
17.5,118.10294921875
17.533333333333335,118.20000651041667
17.566666666666666,118.13705403645834
17.6,118.22772135416666
17.633333333333333,118.13072265625
17.666666666666668,118.254755859375
17.7,118.20841145833333
17.733333333333334,118.27930013020833
17.766666666666666,118.15676432291667
17.8,118.24255859375
17.833333333333332,118.13926106770833
17.866666666666667,118.25124348958333
17.9,118.17110026041667
17.933333333333334,118.261220703125
17.966666666666665,118.18844075520833
18.0,118.393564453125
18.033333333333335,118.32613606770833
18.066666666666666,118.43625
18.1,118.36935546875
18.133333333333333,118.46076822916666
18.166666666666668,118.39634765625
18.2,118.48583333333333
18.233333333333334,118.4082421875
18.266666666666666,118.49736002604166
18.3,118.42736653645834
18.333333333333332,118.51522786458334
18.366666666666667,118.49128580729166
18.4,118.44292643229167
18.433333333333334,118.391552734375
18.466666666666665,118.49695638020833
18.5,118.404228515625
18.533333333333335,118.49208333333333
18.566666666666666,118.41429361979166
18.6,118.50243815104167
18.633333333333333,118.42076171875
18.666666666666668,118.51060872395833
18.7,118.42562174479167
18.733333333333334,118.51704427083334
18.766666666666666,118.42969075520833
18.8,118.49690104166666
18.833333333333332,118.43022786458333
18.866666666666667,118.5452734375
18.9,118.44611328125
18.933333333333334,118.54871419270833
18.966666666666665,118.44806966145833
19.0,118.4699609375
19.033333333333335,118.354306640625
19.066666666666666,118.42640950520833
19.1,118.32267903645834
19.133333333333333,118.39762369791667
19.166666666666668,118.30037109375
19.2,118.34945638020834
19.233333333333334,118.27745442708333
19.266666666666666,118.36507161458333
19.3,118.276923828125
19.333333333333332,118.36853190104166
19.366666666666667,118.29715494791667
19.4,118.38955729166666
19.433333333333334,118.30009765625
19.466666666666665,118.3571875
19.5,118.254580078125
19.533333333333335,118.34181640625
19.566666666666666,118.24214518229167
19.6,118.31048502604166
19.633333333333333,118.254921875
19.666666666666668,118.33591796875
19.7,118.235302734375
19.733333333333334,118.31616861979167
19.766666666666666,118.18341145833334
19.8,118.21264973958333
19.833333333333332,118.05152994791666
19.866666666666667,118.04323567708333
19.9,117.880439453125
19.933333333333334,117.86099283854166
19.966666666666665,117.68927734375
20.0,117.640537109375
20.033333333333335,117.52021158854167
20.066666666666666,117.55835611979167
20.1,117.44658854166667
20.133333333333333,117.57044270833333
20.166666666666668,117.49132486979167
20.2,117.59869466145834
20.233333333333334,117.51693033854167
20.266666666666666,117.56194986979166
20.3,117.51879557291667
20.333333333333332,117.59123372395834
20.366666666666667,117.48037760416666
20.4,117.412666015625
20.433333333333334,117.30745442708333
20.466666666666665,117.38158854166667
20.5,117.24933268229167
20.533333333333335,117.31442057291666
20.566666666666666,117.222197265625
20.6,117.29518229166666
20.633333333333333,117.20712239583334
20.666666666666668,117.29617513020834
20.7,117.22750325520833
20.733333333333334,117.29599934895833
20.766666666666666,117.22229166666666
20.8,117.32737955729166
20.833333333333332,117.258984375
20.866666666666667,117.77630208333333
20.9,118.311015625
20.933333333333334,118.47101236979167
20.966666666666665,118.35882486979166
21.0,118.41322265625
21.033333333333335,118.3562890625
21.066666666666666,118.45926432291667
21.1,118.35213216145833
21.133333333333333,118.40289713541667
21.166666666666668,118.2912109375
21.2,118.27742838541667
21.233333333333334,118.194208984375
21.266666666666666,118.32344401041667
21.3,118.24281575520833
21.333333333333332,118.37903645833333
21.366666666666667,118.30233723958334
21.4,118.43702473958334
21.433333333333334,118.36018229166666
21.466666666666665,118.50712239583333
21.5,118.47940755208333
21.533333333333335,118.6254296875
21.566666666666666,118.57674153645833
21.6,118.65189127604167
21.633333333333333,118.5984375
21.666666666666668,118.70939453125
21.7,118.62119140625
21.733333333333334,118.71439127604167
21.766666666666666,118.60455729166667
21.8,118.686650390625
21.833333333333332,118.56179036458333
21.866666666666667,118.60684244791666
21.9,118.47720377604166
21.933333333333334,118.54488606770833
21.966666666666665,118.42902018229167
22.0,118.532509765625
22.033333333333335,118.49997395833333
22.066666666666666,118.63260416666667
22.1,118.5518359375
22.133333333333333,118.698974609375
22.166666666666668,118.62597981770833
22.2,118.682158203125
22.233333333333334,118.6283203125
22.266666666666666,118.75537760416667
22.3,118.683583984375
22.333333333333332,118.77391276041666
22.366666666666667,118.700712890625
22.4,118.76005208333333
22.433333333333334,118.68408203125
22.466666666666665,118.75457356770833
22.5,118.61531575520833
22.533333333333335,118.707138671875
22.566666666666666,118.59857096354166
22.6,118.64810546875
22.633333333333333,118.55292317708333
22.666666666666668,118.62421549479167
22.7,118.55026041666666
22.733333333333334,118.63093098958333
22.766666666666666,118.55762369791667
22.8,118.5920703125
22.833333333333332,118.52143229166667
22.866666666666667,118.61546223958334
22.9,118.51815104166667
22.933333333333334,118.6115625
22.966666666666665,118.46609049479167
23.0,118.494716796875
23.033333333333335,118.37538411458333
23.066666666666666,118.43648763020833
23.1,118.347998046875
23.133333333333333,118.426044921875
23.166666666666668,118.32452799479167
23.2,118.39648763020833
23.233333333333334,118.30376953125
23.266666666666666,118.41390625
23.3,118.323115234375
23.333333333333332,118.40729817708333
23.366666666666667,118.30702473958333
23.4,118.40759114583334
23.433333333333334,118.30355143229167
23.466666666666665,118.4003515625
23.5,118.2996875
23.533333333333335,118.38050130208333
23.566666666666666,118.27080729166667
23.6,118.372275390625
23.633333333333333,118.27357747395833
23.666666666666668,118.360361328125
23.7,118.26459635416667
23.733333333333334,118.362900390625
23.766666666666666,118.26472981770833
23.8,118.346806640625
23.833333333333332,118.24630533854166
23.866666666666667,118.30588541666667
23.9,118.18306966145833
23.933333333333334,118.23612955729166
23.966666666666665,118.13734700520833
24.0,118.293203125
24.033333333333335,118.22350260416667
24.066666666666666,118.33716145833333
24.1,118.29041666666667
24.133333333333333,118.363349609375
24.166666666666668,118.25416666666666
24.2,118.31040690104167
24.233333333333334,118.23694986979167
24.266666666666666,118.30839192708333
24.3,118.20383138020833
24.333333333333332,118.28312174479167
24.366666666666667,118.19570963541666
24.4,118.26325846354166
24.433333333333334,118.17434244791667
24.466666666666665,118.29212239583333
24.5,118.20081705729167
24.533333333333335,118.27769856770833
24.566666666666666,118.12943359375
24.6,118.195869140625
24.633333333333333,118.096181640625
24.666666666666668,118.172041015625
24.7,118.09763020833333
24.733333333333334,118.192275390625
24.766666666666666,118.15869791666667
24.8,118.23260091145833
24.833333333333332,118.15929361979167
24.866666666666667,118.2649609375
24.9,118.199404296875
24.933333333333334,118.27802408854167
24.966666666666665,118.16233072916667
25.0,118.21467122395833
25.033333333333335,118.10720703125
25.066666666666666,118.176240234375
25.1,118.09727213541667
25.133333333333333,118.188359375
25.166666666666668,118.13112630208333
25.2,118.19092447916667
25.233333333333334,118.10924479166667
25.266666666666666,118.19963216145834
25.3,118.10144856770833
25.333333333333332,118.23904947916667
25.366666666666667,118.17814778645834
25.4,118.28025065104167
25.433333333333334,118.19922526041667
25.466666666666665,118.28840494791666
25.5,118.193486328125
25.533333333333335,118.27349934895834
25.566666666666666,118.19386067708334
25.6,118.23708984375
25.633333333333333,118.18860026041666
25.666666666666668,118.26513346354167
25.7,118.19103190104167
25.733333333333334,118.27993815104166
25.766666666666666,118.19453450520834
25.8,118.284873046875
25.833333333333332,118.21688802083334
25.866666666666667,118.298232421875
25.9,118.23880859375
25.933333333333334,118.30342122395834
25.966666666666665,118.20790690104167
26.0,118.362568359375
26.033333333333335,118.30966145833334
26.066666666666666,118.40040690104166
26.1,118.301025390625
26.133333333333333,118.38328125
26.166666666666668,118.30751302083333
26.2,118.38997395833333
26.233333333333334,118.31696940104166
26.266666666666666,118.39762044270833
26.3,118.31118489583334
26.333333333333332,118.40180989583334
26.366666666666667,118.31736979166666
26.4,118.37344075520834
26.433333333333334,118.31170572916666
26.466666666666665,118.40011393229166
26.5,118.31992838541667
26.533333333333335,118.43052734375
26.566666666666666,118.35280924479167
26.6,118.42911458333333
26.633333333333333,118.34479817708333
26.666666666666668,118.40271158854166
26.7,118.37699544270833
26.733333333333334,118.412587890625
26.766666666666666,118.31899088541667
26.8,118.3625
26.833333333333332,118.30138997395834
26.866666666666667,118.391728515625
26.9,118.30722005208334
26.933333333333334,118.39209635416667
26.966666666666665,118.26503255208333
27.0,118.30052408854166
27.033333333333335,118.21041666666666
27.066666666666666,118.290302734375
27.1,118.215322265625
27.133333333333333,118.282158203125
27.166666666666668,118.18867513020834
27.2,118.2450390625
27.233333333333334,118.185673828125
27.266666666666666,118.28017578125
27.3,118.197060546875
27.333333333333332,118.30426432291667
27.366666666666667,118.2261328125
27.4,118.30415364583334
27.433333333333334,118.21132486979167
27.466666666666665,118.28776041666667
27.5,118.20326171875
27.533333333333335,118.26954752604166
27.566666666666666,118.18827473958333
27.6,118.240537109375
27.633333333333333,118.15177408854167
27.666666666666668,118.23624674479167
27.7,118.150966796875
27.733333333333334,118.23552408854167
27.766666666666666,118.15361328125
27.8,118.22230143229167
27.833333333333332,118.14040690104167
27.866666666666667,118.24875
27.9,118.154912109375
27.933333333333334,118.23086263020834
27.966666666666665,118.14153645833333
28.0,118.29386393229167
28.033333333333335,118.25841145833333
28.066666666666666,118.33895182291667
28.1,118.271298828125
28.133333333333333,118.36328450520833
28.166666666666668,118.25605794270834
28.2,118.34795247395833
28.233333333333334,118.24620768229167
28.266666666666666,118.31249674479167
28.3,118.215
28.333333333333332,118.307392578125
28.366666666666667,118.21111002604167
28.4,118.27097005208333
28.433333333333334,118.20300455729166
28.466666666666665,118.27054036458334
28.5,118.18466145833334
28.533333333333335,118.277880859375
28.566666666666666,118.17229817708333
28.6,118.22448893229166
28.633333333333333,118.18118815104167
28.666666666666668,118.28894205729166
28.7,118.1943359375
28.733333333333334,118.30841471354167
28.766666666666666,118.21763671875
28.8,118.285107421875
28.833333333333332,118.23115559895834
28.866666666666667,118.34146809895833
28.9,118.26712565104167
28.933333333333334,118.34417317708333
28.966666666666665,118.21783203125
29.0,118.2501171875
29.033333333333335,118.15377278645833
29.066666666666666,118.26271809895833
29.1,118.155869140625
29.133333333333333,118.26468424479167
29.166666666666668,118.20111002604166
29.2,118.24891276041667
29.233333333333334,118.17252278645833
29.266666666666666,118.29902994791667
29.3,118.22513346354167
29.333333333333332,118.32876953125
29.366666666666667,118.24420572916667
29.4,118.32117513020833
29.433333333333334,118.21910807291667
29.466666666666665,118.324814453125
29.5,118.23744140625
29.533333333333335,118.32231770833333
29.566666666666666,118.26259765625
29.6,118.32470703125
29.633333333333333,118.26633463541667
29.666666666666668,118.37166341145833
29.7,118.25538736979166
29.733333333333334,118.338125
29.766666666666666,118.25336588541667
29.8,118.329697265625
29.833333333333332,118.24829427083333
29.866666666666667,118.34049153645833
29.9,118.24407552083333
29.933333333333334,118.3515625
29.966666666666665,118.263271484375
30.0,118.40700846354167
30.033333333333335,118.32575846354166
30.066666666666666,118.41707356770833
30.1,118.30191080729166
30.133333333333333,118.38428385416667
30.166666666666668,118.30594075520834
30.2,118.39423502604167
30.233333333333334,118.32222005208334
30.266666666666666,118.39759114583333
30.3,118.31609375
30.333333333333332,118.42534830729167
30.366666666666667,118.40352213541667
30.4,118.45238606770833
30.433333333333334,118.36216471354167
30.466666666666665,118.452451171875
30.5,118.36768880208334
30.533333333333335,118.426845703125
30.566666666666666,118.3658203125
30.6,118.44145182291666
30.633333333333333,118.22986002604166
30.666666666666668,117.92435546875
30.7,116.83837565104167
30.733333333333334,115.10592122395833
30.766666666666666,112.69409505208333
30.8,106.47157877604167
30.833333333333332,109.471259765625
30.866666666666667,107.39469075520833
30.9,104.00268229166667
30.933333333333334,104.76361328125
30.966666666666665,104.04898111979166
31.0,103.20777669270834
31.033333333333335,102.33322265625
31.066666666666666,99.72486328125
31.1,97.4158203125
31.133333333333333,97.57434244791666
31.166666666666668,97.48845703125
31.2,97.83471028645833
31.233333333333334,99.439326171875
31.266666666666666,100.62927408854166
31.3,105.44315755208333
31.333333333333332,108.01058268229167
31.366666666666667,112.26606119791667
31.4,115.751552734375
31.433333333333334,119.61408854166666
31.466666666666665,120.889658203125
31.5,126.51810872395833
31.533333333333335,128.808466796875
31.566666666666666,130.84978515625
31.6,133.0017578125
31.633333333333333,134.796201171875
31.666666666666668,131.563251953125
31.7,131.67592122395834
31.733333333333334,133.49722981770833
31.766666666666666,132.188896484375
31.8,132.391318359375
31.833333333333332,132.3576171875
31.866666666666667,131.86555989583334
31.9,130.91517903645834
31.933333333333334,130.05306966145832
31.966666666666665,127.70863932291667
32.0,124.87701171875
32.03333333333333,123.656279296875
32.06666666666667,122.346494140625
32.1,120.99199869791667
32.13333333333333,119.71090169270833
32.166666666666664,118.26304361979167
32.2,117.08678059895833
32.233333333333334,116.06600260416667
32.266666666666666,115.506513671875
32.3,119.84939453125
32.333333333333336,119.72829427083333
32.36666666666667,120.89474283854166
32.4,121.135703125
32.43333333333333,121.07157877604166
32.46666666666667,120.11551106770834
